step,train_loss
5924,11.5625
5925,11.25
5926,10.125
5927,11.625
5928,7.71875
5929,10.5
5930,11.125
5931,11.5
5932,11.375
5933,8.125
5934,12.5625
5935,10.875
5936,10.875
5937,11.875
5938,10.5
5939,11.25
5940,8.875
5941,11.1875
5942,9.25
5943,10.875
5944,10.125
5945,8.875
5946,8.9375
5947,9.0
5948,8.625
5949,10.125
5950,10.0
5951,10.5625
5952,11.375
5953,9.9375
5954,12.125
5955,11.375
5956,10.125
5957,12.75
5958,10.75
5959,10.625
5960,11.4375
5961,10.875
5962,10.6875
5963,11.9375
5964,11.875
5965,14.875
5966,10.5625
5967,9.875
5968,11.125
5969,9.875
5970,11.0
5971,10.125
5972,11.0
5973,12.1875
5974,11.75
5975,9.5
5976,11.375
5977,11.375
5978,11.125
5979,7.40625
5980,10.1875
5981,7.875
5982,10.125
5983,9.375
5984,9.875
5985,10.0
5986,9.875
5987,12.4375
5988,11.375
5989,9.75
5990,10.875
5991,11.125
5992,12.6875
5993,8.75
5994,11.5625
5995,8.5625
5996,8.1875
5997,10.6875
5998,8.75
5999,8.5
6000,7.6875
6001,9.625
6002,9.75
6003,11.25
6004,8.9375
6005,11.0
6006,10.8125
6007,11.75
6008,8.6875
6009,9.875
6010,11.1875
6011,10.75
6012,10.0625
6013,11.9375
6014,9.125
6015,10.75
6016,11.5
6017,10.0
6018,9.5625
6019,10.1875
6020,9.375
6021,9.75
6022,11.375
6023,11.8125
6024,10.25
6025,9.375
6026,10.5
6027,9.625
6028,9.75
6029,10.6875
6030,11.1875
6031,11.9375
6032,11.875
6033,7.5625
6034,12.8125
6035,11.5
6036,11.5625
6037,11.25
6038,11.3125
6039,8.6875
6040,8.75
6041,9.9375
6042,10.0
6043,10.0625
6044,11.25
6045,11.8125
6046,12.875
6047,10.25
6048,11.125
6049,11.75
6050,11.6875
6051,10.25
6052,10.875
6053,10.4375
6054,11.4375
6055,8.625
6056,8.9375
6057,11.625
6058,11.125
6059,11.9375
6060,8.125
6061,11.25
6062,8.8125
6063,10.5
6064,9.0625
6065,11.8125
6066,10.0
6067,10.0
6068,11.375
6069,10.5625
6070,12.0
6071,11.125
6072,11.5
6073,8.875
6074,12.125
6075,8.9375
6076,9.375
6077,10.5
6078,10.0
6079,9.5625
6080,8.5
6081,9.875
6082,11.375
6083,9.25
6084,9.875
6085,11.125
6086,12.625
6087,12.125
6088,9.875
6089,9.625
6090,11.625
6091,10.5
6092,10.875
6093,8.75
6094,11.5
6095,10.0
6096,10.125
6097,11.5
6098,12.375
6099,9.5
6100,10.9375
6101,12.5625
6102,7.875
6103,11.9375
6104,11.0
6105,11.875
6106,10.75
6107,11.5
6108,7.3125
6109,11.8125
6110,13.125
6111,11.5625
6112,9.875
6113,10.625
6114,11.375
6115,12.125
6116,10.5
6117,11.25
6118,11.25
6119,12.5625
6120,13.8125
6121,11.5
6122,8.625
6123,9.25
6124,8.625
6125,10.375
6126,12.25
6127,6.8125
6128,11.25
6129,11.75
6130,10.625
6131,8.25
6132,9.3125
6133,11.75
6134,10.5
6135,10.0
6136,12.125
6137,7.125
6138,10.375
6139,10.25
6140,9.625
6141,10.5625
6142,8.9375
6143,10.125
6144,12.375
6145,9.5625
6146,9.625
6147,11.125
6148,9.25
6149,9.0
6150,11.0
6151,6.75
6152,11.1875
6153,10.0
6154,9.625
6155,9.875
6156,10.875
6157,9.1875
6158,8.0
6159,10.25
6160,8.25
6161,13.75
6162,12.75
6163,10.8125
6164,10.625
6165,12.25
6166,11.375
6167,12.5625
6168,9.1875
6169,10.25
6170,11.5625
6171,9.25
6172,7.6875
6173,10.5
6174,9.25
6175,9.5625
6176,10.75
6177,10.25
6178,10.9375
6179,13.0
6180,7.96875
6181,8.75
6182,11.4375
6183,9.875
6184,11.125
6185,10.4375
6186,11.125
6187,7.6875
6188,10.4375
6189,9.375
6190,8.5625
6191,11.875
6192,10.8125
6193,10.125
6194,10.125
6195,12.375
6196,12.0
6197,9.75
6198,10.625
6199,8.625
6200,11.625
6201,11.1875
6202,9.5
6203,12.4375
6204,9.125
6205,8.4375
6206,9.5625
6207,10.625
6208,11.375
6209,10.0
6210,8.125
6211,11.625
6212,12.25
6213,9.625
6214,11.125
6215,8.9375
6216,9.8125
6217,9.0
6218,10.0
6219,9.75
6220,9.375
6221,9.25
6222,10.9375
6223,10.0
6224,10.0
6225,11.0
6226,9.8125
6227,10.5625
6228,7.09375
6229,10.125
6230,9.625
6231,11.625
6232,8.75
6233,11.375
6234,10.6875
6235,12.8125
6236,11.125
6237,8.125
6238,10.75
6239,11.125
6240,8.4375
6241,9.875
6242,11.5
6243,12.5
6244,11.375
6245,11.125
6246,10.6875
6247,10.625
6248,10.375
6249,8.625
6250,9.25
6251,8.25
6252,10.75
6253,7.875
6254,9.1875
6255,9.3125
6256,9.375
6257,10.0
6258,11.125
6259,6.8125
6260,10.0625
6261,9.125
6262,10.125
6263,10.875
6264,10.375
6265,10.625
6266,10.875
6267,12.25
6268,12.5
6269,11.5
6270,12.5625
6271,8.25
6272,8.4375
6273,11.375
6274,11.75
6275,9.5625
6276,10.75
6277,12.3125
6278,9.1875
6279,11.625
6280,11.5
6281,10.625
6282,9.125
6283,9.375
6284,11.3125
6285,11.375
6286,11.125
6287,10.8125
6288,9.875
6289,10.125
6290,7.3125
6291,10.125
6292,11.4375
6293,10.0
6294,13.375
6295,10.5
6296,10.875
6297,10.0
6298,10.0
6299,12.625
6300,11.8125
6301,11.875
6302,10.5
6303,8.75
6304,10.625
6305,12.25
6306,12.375
6307,10.5
6308,11.0625
6309,9.1875
6310,8.9375
6311,11.8125
6312,12.75
6313,11.125
6314,11.125
6315,9.4375
6316,9.25
6317,9.375
6318,11.5
6319,12.375
6320,11.5
6321,8.4375
6322,11.5
6323,11.0
6324,13.0
6325,12.125
6326,10.625
6327,7.9375
6328,10.875
6329,11.6875
6330,11.9375
6331,12.25
6332,11.75
6333,9.375
6334,9.625
6335,12.5
6336,11.125
6337,9.375
6338,11.625
6339,10.625
6340,8.625
6341,11.1875
6342,11.9375
6343,9.25
6344,8.625
6345,10.375
6346,11.75
6347,11.125
6348,9.125
6349,11.5
6350,8.8125
6351,10.6875
6352,9.4375
6353,9.1875
6354,10.25
6355,11.0
6356,9.875
6357,10.75
6358,11.1875
6359,11.0625
6360,12.75
6361,8.875
6362,8.375
6363,10.375
6364,11.9375
6365,9.75
6366,12.0
6367,11.875
6368,9.9375
6369,9.875
6370,9.125
6371,10.375
6372,11.75
6373,11.375
6374,9.6875
6375,12.4375
6376,11.625
6377,9.25
6378,11.0625
6379,8.125
6380,9.3125
6381,8.75
6382,11.375
6383,11.25
6384,11.125
6385,10.875
6386,11.4375
6387,10.375
6388,12.6875
6389,11.375
6390,11.25
6391,10.3125
6392,11.75
6393,9.3125
6394,9.125
6395,10.25
6396,10.75
6397,9.0
6398,9.5
6399,9.75
6400,9.9375
6401,11.125
6402,9.5
6403,12.75
6404,8.1875
6405,10.375
6406,10.5625
6407,9.25
6408,9.375
6409,12.1875
6410,13.375
6411,12.4375
6412,9.125
6413,11.875
6414,12.0625
6415,13.125
6416,11.5625
6417,11.4375
6418,10.5
6419,10.25
6420,8.1875
6421,9.5
6422,9.875
6423,11.625
6424,9.375
6425,10.9375
6426,12.5
6427,9.1875
6428,10.375
6429,11.125
6430,10.8125
6431,10.375
6432,11.0
6433,10.0
6434,11.25
6435,8.75
6436,12.625
6437,10.625
6438,12.0
6439,11.375
6440,11.125
6441,12.6875
6442,9.4375
6443,9.5
6444,10.375
6445,10.75
6446,12.625
6447,8.1875
6448,10.6875
6449,8.4375
6450,10.75
6451,14.0625
6452,9.0625
6453,9.875
6454,9.625
6455,11.375
6456,12.5625
6457,9.5625
6458,10.125
6459,8.75
6460,10.125
6461,10.4375
6462,10.5
6463,9.6875
6464,11.4375
6465,9.0
6466,11.25
6467,10.25
6468,10.5
6469,10.1875
6470,11.5
6471,10.8125
6472,8.0
6473,11.3125
6474,13.625
6475,10.9375
6476,10.875
6477,6.96875
6478,9.75
6479,11.625
6480,10.375
6481,10.0625
6482,8.5625
6483,10.875
6484,11.125
6485,11.125
6486,10.9375
6487,10.125
6488,12.375
6489,9.4375
6490,10.375
6491,11.0
6492,11.125
6493,12.4375
6494,11.4375
6495,8.0625
6496,11.0
6497,8.625
6498,11.3125
6499,12.5
6500,11.75
6501,10.5625
6502,8.6875
6503,12.0
6504,9.875
6505,10.5
6506,9.75
6507,11.375
6508,9.8125
6509,9.25
6510,10.75
6511,8.75
6512,9.3125
6513,7.8125
6514,9.25
6515,9.875
6516,8.375
6517,11.8125
6518,11.0
6519,11.6875
6520,7.9375
6521,11.5
6522,11.6875
6523,12.0625
6524,12.375
6525,9.3125
6526,12.0
6527,11.625
6528,7.125
6529,7.5625
6530,10.0
6531,9.875
6532,9.625
6533,10.25
6534,12.0
6535,8.375
6536,13.375
6537,13.125
6538,9.1875
6539,10.875
6540,7.5625
6541,8.0
6542,9.8125
6543,9.25
6544,10.5
6545,9.0
6546,13.0
6547,9.75
6548,8.0
6549,8.5625
6550,9.875
6551,12.4375
6552,12.75
6553,13.5
6554,10.5625
6555,9.25
6556,11.125
6557,10.75
6558,9.4375
6559,8.875
6560,12.0625
6561,9.125
6562,10.875
6563,10.375
6564,10.5
6565,12.5
6566,9.625
6567,8.875
6568,9.0625
6569,12.75
6570,12.4375
6571,9.0
6572,12.375
6573,12.0
6574,10.375
6575,10.625
6576,8.25
6577,7.625
6578,9.375
6579,7.65625
6580,10.25
6581,9.1875
6582,8.6875
6583,10.1875
6584,8.4375
6585,10.0
6586,10.6875
6587,10.875
6588,9.3125
6589,8.0
6590,6.90625
6591,12.25
6592,10.3125
6593,9.25
6594,10.625
6595,12.3125
6596,9.4375
6597,9.25
6598,10.125
6599,11.25
6600,10.125
6601,12.625
6602,11.25
6603,9.75
6604,7.5
6605,8.8125
6606,10.3125
6607,11.125
6608,12.125
6609,10.9375
6610,10.875
6611,9.375
6612,10.0
6613,8.625
6614,12.0
6615,10.5
6616,11.125
6617,10.625
6618,9.125
6619,10.625
6620,11.8125
6621,9.5
6622,9.25
6623,8.625
6624,12.25
6625,13.5
6626,11.875
6627,11.375
6628,10.375
6629,7.59375
6630,11.5
6631,13.0
6632,8.3125
6633,10.75
6634,12.0
6635,10.375
6636,9.0
6637,8.6875
6638,9.75
6639,11.25
6640,9.625
6641,14.1875
6642,12.625
6643,11.125
6644,11.4375
6645,10.1875
6646,8.75
6647,10.25
6648,9.875
6649,10.75
6650,9.75
6651,13.875
6652,8.875
6653,11.125
6654,9.6875
6655,11.8125
6656,8.875
6657,11.125
6658,11.5625
6659,12.375
6660,11.375
6661,7.8125
6662,10.6875
6663,9.8125
6664,11.625
6665,11.625
6666,10.1875
6667,11.625
6668,11.875
6669,11.375
6670,13.375
6671,10.625
6672,10.875
6673,11.6875
6674,12.1875
6675,11.4375
6676,12.0
6677,10.625
6678,12.25
6679,11.25
6680,10.625
6681,10.5
6682,11.75
6683,9.4375
6684,11.0
6685,8.75
6686,9.75
6687,11.0
6688,12.0
6689,7.75
6690,10.625
6691,9.25
6692,11.625
6693,10.75
6694,11.1875
6695,9.625
6696,8.875
6697,11.0
6698,10.875
6699,7.34375
6700,9.625
6701,10.375
6702,11.5
6703,10.25
6704,10.375
6705,11.125
6706,10.75
6707,10.625
6708,12.6875
6709,12.6875
6710,11.8125
6711,11.125
6712,9.9375
6713,9.0
6714,10.125
6715,9.625
6716,10.375
6717,10.625
6718,8.375
6719,10.25
6720,9.0
6721,11.875
6722,13.375
6723,12.375
6724,11.0625
6725,14.9375
6726,10.4375
6727,11.5
6728,10.8125
6729,12.375
6730,10.875
6731,12.375
6732,12.0
6733,12.0
6734,9.625
6735,12.0
6736,11.5625
6737,11.0625
6738,9.875
6739,11.875
6740,11.625
6741,10.375
6742,11.125
6743,10.875
6744,11.625
6745,12.75
6746,9.375
6747,10.75
6748,9.875
6749,9.1875
6750,8.625
6751,8.75
6752,11.375
6753,8.1875
6754,8.5
6755,9.875
6756,8.1875
6757,13.25
6758,10.0
6759,9.8125
6760,8.875
6761,12.125
6762,10.1875
6763,9.625
6764,12.6875
6765,6.5625
6766,9.0
6767,10.0
6768,7.5625
6769,10.0
6770,10.75
6771,5.875
6772,11.25
6773,9.875
6774,10.625
6775,8.125
6776,11.375
6777,8.5
6778,9.625
6779,11.625
6780,10.0
6781,10.4375
6782,12.75
6783,12.0
6784,7.75
6785,10.3125
6786,9.25
6787,12.5
6788,8.625
6789,7.40625
6790,11.9375
6791,12.0
6792,11.5
6793,9.25
6794,12.0
6795,11.75
6796,10.125
6797,8.4375
6798,9.25
6799,11.75
6800,11.25
6801,9.9375
6802,12.5
6803,13.375
6804,11.3125
6805,12.0
6806,8.3125
6807,12.375
6808,11.0625
6809,7.9375
